year,county,organisation,project_title,grant_category,amount_sought,amount_allocated,maximum_valid_grant,total_project_cost,pobal_index,latitude,longitude,national_governing_body_(organisation),sport_type,currency,allocation_(%_of_value_sought),allocation_(%_of_max_valid),allocation_(%_of_project_cost)
2018,Cavan,Leisure & Sports Complex (Ballinagh) Trust Ltd,2018 Renovations & improvement works Ballinagh.,Local,149206,74603,149206,199175,-9,53.9309703895449,-7.41282608675101,GAA,Gaelic Games,Euro,50.00%,50.00%,37.46%
2018,Galway,Liam Mellows GAA Club,"Liam Mellows GAA Club, Galway City - Floodlighting",Local,70000,27570,70000,140000,0,53.2705215096387,-9.02182634255223,GAA,Gaelic Games,Euro,39.39%,39.39%,19.69%
2018,Waterford,Lismore GAA,Lismore GAA Synthetic Grass Pitch & Hurling Wall,Local,149072.86,63856,149073,183276.4,9,52.1350572558351,-7.9444758738498,GAA,Gaelic Games,Euro,42.84%,42.84%,34.84%
2018,Kerry,LISTOWEL EMMETS CLG,Purchase of Tractor and Mower,Local,20000,12247,20000,28503.18,-5,52.4471170395914,-9.47736024856567,GAA,Gaelic Games,Euro,61.24%,61.24%,42.97%
2018,Kerry,Listry GAA Club,"Emergency works to grass pitch, track & netting",Local,80693.74,24335,80694,101693.74,3,52.1045282657477,-9.63191986083984,GAA,Gaelic Games,Euro,30.16%,30.16%,23.93%
2018,Meath,LONGWOOD GAA CLUB,Development of New Training Pitch,Local,135000,43182,135000,150000,1,53.4564000292042,-6.93406283855438,GAA,Gaelic Games,Euro,31.99%,31.99%,28.79%
2018,Tipperary,Loughmore Castleiney GAA Club,Ballwall & Astro Pitch /Lighting,Local,149016.93,61324,149017,190016.93,0,52.7702170847312,-7.78773229999774,GAA,Gaelic Games,Euro,41.15%,41.15%,32.27%
2018,Offaly,Lusmagh GAA Club,Lusmagh Gaa Refurbishment Work,Local,20412.92,6821,20413,22412.92,-3,53.172437526513,-8.0181097984314,GAA,Gaelic Games,Euro,33.42%,33.41%,30.43%
2018,Westmeath,Maryland GAA Club,"Floodlights, Walkway and Associated Works",Local,101951.62,38828,101952,113281.62,-3,53.470464773803,-7.76482880115509,GAA,Gaelic Games,Euro,38.08%,38.08%,34.28%
2018,Louth,Mattock Rangers CLG,Pitch Drainage & Ball Stop Nets,Local,53740.44,21354,53740,89943.83,0,53.774583772754,-6.48145499347333,GAA,Gaelic Games,Euro,39.74%,39.74%,23.74%
2018,Mayo,Mayo Gaels GAA,"Upgrade floodlights, pitch drainage & mower",Local,59123.78,26662,59123,69123.78,-3,53.7630519311789,-9.11788885609246,GAA,Gaelic Games,Euro,45.10%,45.10%,38.57%
2018,Meath,Meath Hill GFC,!walking trackfloodlights,Local,115000,40411,115000,121277.55,-3,53.8885214539157,-6.70636288518813,GAA,Gaelic Games,Euro,35.14%,35.14%,33.32%
2018,Cork,Meelin GAA Club,Upgrade Gym Equipment & Replace Perimeter Fencing,Local,21405.86,11472,21405.86,28017,-6,52.2650393,-9.0323343,GAA,Gaelic Games,Euro,53.59%,53.59%,40.95%
2018,Cork,Midleton GAA Club,"Midleton GAA new development, Youghal Road",Local,146000,76682,146000,226000,7,51.914144549113,-8.15867940612793,GAA,Gaelic Games,Euro,52.52%,52.52%,33.93%
2018,Cork,Milford GAA Club,Floodlit Synthetic Area to Include Existing Wall.,Local,93000,49344,93000,131361.5,4,52.3417643411336,-8.85259062051773,GAA,Gaelic Games,Euro,53.06%,53.06%,37.56%
2018,Cork,Millstreet GAA Club,Development of Sports Training Facility,Local,47492.25,17817,47492,50092.25,5,52.0679396423437,-9.06464822438852,GAA,Gaelic Games,Euro,37.52%,37.52%,35.57%
2018,Kildare,Milltown GFC,Milltown GFC New Pitch,Local,131631,85930,131631,198364,-4,53.2041175842075,-6.85474991798401,GAA,Gaelic Games,Euro,65.28%,65.28%,43.32%
2018,Westmeath,Moate All Whites GAA Club,Mower - defibrillators - training equipment,Local,61849.3,39728,61849,69349.3,0,53.3913235482837,-7.69780308008194,GAA,Gaelic Games,Euro,64.23%,64.23%,57.29%
2018,Leitrim,Mohill GAA,Refurbishment of Club Facilities,Local,99884.1,49942,99884,117510.7,-19,53.9184921541427,-7.86393682189942,GAA,Gaelic Games,Euro,50.00%,50.00%,42.50%
2018,Limerick,Monagea GAA Club,Artificial Grass Pitch Development,Local,78645,32597,78645,87645,6,52.4166664376664,-9.08968598838078,GAA,Gaelic Games,Euro,41.45%,41.45%,37.19%
2018,Wexford,Monageer Boolavogue GAA Club,To improve club facilities and safety,Local,127488.06,46091,127488,134488.06,-8,52.5257650666325,-6.47727727890015,GAA,Gaelic Games,Euro,36.15%,36.15%,34.27%
2018,Kildare,Monasterevan GFC,New Floodlighting,Local,100806,67947,100806,118595,-12,53.1399030589712,-7.05445085447445,GAA,Gaelic Games,Euro,67.40%,67.40%,57.29%
2018,Tipperary,Moneygall GAA,Moneygall G.A.A Facilities Development,Local,88791.91,35881,88791,111291.91,6,52.8829478406995,-7.94754304748267,GAA,Gaelic Games,Euro,40.41%,40.41%,32.24%
2018,Longford,Mostrim GAA,Development of 46m x 28m 3G Pitch With Ball Wall,Local,126950,62350,126950,133632.95,-7,53.6921253057266,-7.61460718090279,GAA,Gaelic Games,Euro,49.11%,49.11%,46.66%
2018,Carlow,Mount Leinster Rangers GAA Club,PHASE 1 OF TWO NEW FULL SIZE GAA PITCH DEVELOPMENT,Local,34590.95,12198,34591,45683.75,-1,52.590473129899,-6.91142632691094,GAA,Gaelic Games,Euro,35.26%,35.26%,26.70%
2018,Waterford,Mount Sion CBS Secondary School,Gym Fit-Out and purchase of equipment,Local,17335,7426,17335,18250,-5,52.24488472241,-7.11797329101569,GAA,Gaelic Games,Euro,42.84%,42.84%,40.69%
2018,Waterford,Mount Sion GAA/Social Club,Mount Sion Hurling and Football Club Gym Equipment,Local,18000,16790,18000,20313.45,-9,52.2603303803271,-7.13364601135254,GAA,Gaelic Games,Euro,93.28%,93.28%,82.65%
2018,Meath,Moynalty GFC,All Weather Playing Pitch,Local,148109,82072,148109,247997,-2,53.7812479400158,-6.87442424677477,GAA,Gaelic Games,Euro,55.41%,55.41%,33.09%
2018,Kerry,Moyvane GAA,**Juvenile Pitch - Drainage & Sand Carpeting Project,Local,75000,24031,75000,110253,-2,52.499,-9.37699999999995,GAA,Gaelic Games,Euro,32.04%,32.04%,21.80%
2018,Cork,Muintir Bhaire GAA Club,Changing Rooms Showers & Toilets Phase 2,Local,114996.73,25146,69000,132996.73,-4,51.6278537040135,-9.51664192740236,GAA,Gaelic Games,Euro,21.87%,36.44%,18.91%
2018,Clare,Muintir Na Tire Dysart Branch,Replace Handball Floor and Goalposts,Local,13417.15,5445,13417.15,14137.15,2,52.890063,-9.03478199999995,GAA,Gaelic Games,Euro,40.58%,40.58%,38.52%
2018,Galway,Mullagh GAA Club,2018 Mullagh GAA Club Development,Local,77000,38939,77000,81119.25,3,53.2238574783826,-8.39579863603763,GAA,Gaelic Games,Euro,50.57%,50.57%,48.00%
2018,Westmeath,Mullingar Shamrocks GAA Club,"New Dressing Rooms, Showers and Toilet Facilities",Local,145000,67773,145000,179330,-23,53.5310110173516,-7.33175732195377,GAA,Gaelic Games,Euro,46.74%,46.74%,37.79%
2018,Dublin,Naomh Barrog GAA Club,2018 - Resurface of All Weather Pitch,Local,81605.46,50333,81605,90605.46,8,53.3894495123855,-6.15269527211626,GAA,Gaelic Games,Euro,61.68%,61.68%,55.55%
2018,Carlow,Naomh Eoin GAA Club,Pitch Encloser,Local,28465.8,11472,28466,29964,-10,52.6869450334027,-6.78643941879272,GAA,Gaelic Games,Euro,40.30%,40.30%,38.29%
2018,Donegal,Naomh Muire CLG,Pitch Security re-fencing & replace floodlights,Local,70000,31574,70000,77338,-6,55.0299397299016,-8.37050915026339,GAA,Gaelic Games,Euro,45.11%,45.11%,40.83%
2018,Tipperary,Newcastle GAA Club,Newcastle GAA Club- New Field works,Local,14695.85,5666,14696,16695.85,-6,52.2715990285568,-7.80606727075065,GAA,Gaelic Games,Euro,38.56%,38.55%,33.94%
2018,Waterford,Newtown Ballydurn GAA club,Upgrade to pitch facilities,Local,48000,19919,48000,50662,-5,52.23874515,-7.39406636067258,GAA,Gaelic Games,Euro,41.50%,41.50%,39.32%
2018,Kildare,Nurney GAA,Nurney GAA Community Centre Redevelopment,Local,115000,61645,115000,160662.98,3,53.103726523959,-6.94052190663615,GAA,Gaelic Games,Euro,53.60%,53.60%,38.37%
2018,Laois,O'Dempsey's GFC,O'Dempseys Multi-Purpose Fitness Room,Local,63011,21189,63011,123011,5,53.1187304888748,-7.15231994815827,GAA,Gaelic Games,Euro,33.63%,33.63%,17.23%
2018,Carlow,OLD LEIGHLIN GFC,Upgraded facilities at our community GAA field,Local,9000,3668,9000,9476,-9,52.7395655890607,-7.00996398925781,GAA,Gaelic Games,Euro,40.76%,40.76%,38.71%
2018,Monaghan,Our Lady's Secondary School (Monaghan),Development of a Fitness Suite & Changing Room,Local,46995,23498,46995,61995,-1,54.1449486889143,-6.779637734375,GAA,Gaelic Games,Euro,50.00%,50.00%,37.90%
2018,Wexford,Oylegate Glenbrien gaa club,Upgrading of facilities at Oylegate/Glenbrien GAA,Local,29437.3,9850,29437.3,36437.3,1,52.4183091861789,-6.50506496429443,GAA,Gaelic Games,Euro,33.46%,33.46%,27.03%
2018,Galway,Pádraig Pearses GAA Club,Padraig Pearses GAA Club Pitch Development,Local,142042,69759,142042,149518,-4,53.3899575313319,-8.47485780715942,GAA,Gaelic Games,Euro,49.11%,49.11%,46.66%
2018,Cork,Passage West GAA Club,All Weather pitch Extension -Passage West GAA Club- This application in now for floodlight project,Local,58098,23353,58098,81843,7,51.8660974347218,-8.3440625667572,GAA,Gaelic Games,Euro,40.20%,40.20%,28.53%
2018,Limerick,Patrickswell GAA Club,Patrickswell Gaa Pitch & Clubhouse Upgrade Works,Local,143562.43,90260,143562,151562.43,-23,52.5985517050183,-8.71408494138109,GAA,Gaelic Games,Euro,62.87%,62.87%,59.55%
2018,Laois,Portarlington GAA Club,Dressing Room &Hall works .Grounds works & equip.,Local,114530,2606,6887.5,92000,-4,53.1481948350814,-7.18128319730477,GAA,Gaelic Games,Euro,2.28%,37.84%,2.83%
2018,Laois,Portlaoise GAA,Supply and Installation of Floodlights,Local,93347.34,46674,93347.34,137000,-2,53.0247718315686,-7.26457039543152,GAA,Gaelic Games,Euro,50.00%,50.00%,34.07%
2018,Kildare,Rathcoffey GAA,Dressing Rooms on Rathcoffey GAA Club Grounds.,Local,147880.97,47876,147881,208840,0,53.3333588988157,-6.68968677520752,GAA,Gaelic Games,Euro,32.37%,32.37%,22.92%
2018,Laois,Rathdowney GAA,Secure Spectator Fencing of Playing Pitches,Local,44855,17655,44855,55855,-11,52.85320332614,-7.58762412164356,GAA,Gaelic Games,Euro,39.36%,39.36%,31.61%
2018,Wexford,Rathgarogue/Cushinstown GAA Club,Multi-purpose floodlit astroturf playing area.,Local,29331.58,10491,29331.58,50331.58,-1,52.3630662618468,-6.82282090187073,GAA,Gaelic Games,Euro,35.77%,35.77%,20.84%
2018,Waterford,Rathgormack GAA Club,Rathgormack GAA Upgrading of grass playing pitch,Local,14548.9,5453,14549,16048.9,-4,52.3103780885334,-7.47940537163902,GAA,Gaelic Games,Euro,37.48%,37.48%,33.98%
2018,Meath,Rathmolyon GAA Club,!refurbishment of GAA clubhouse,Local,49900,21357,49900,54979,2,53.4886711198789,-6.79933547973633,GAA,Gaelic Games,Euro,42.80%,42.80%,38.85%
2018,Wicklow,Rathnew GAA Club,new mower and security fence,Local,35000,14641,22867,40990.98,-22,52.9906,-6.08529999999996,GAA,Gaelic Games,Euro,41.83%,64.03%,35.72%
2018,Wexford,Rathnure GAA Club,Community Walking/Jogging Track at Rathnure GAA,Local,85663,42933,85663,125663,-7,52.4984024765195,-6.76547567077637,GAA,Gaelic Games,Euro,50.12%,50.12%,34.17%
2018,Carlow,Rathvilly GAA Club,Floodlight Improvement and Pitch Maintenance Mower,Local,28910,14455,28910,35910,-13,52.8784864427677,-6.69570072352167,GAA,Gaelic Games,Euro,50.00%,50.00%,40.25%
2018,Kerry,Renard GAA,Development of an All Weather Sand Based Pitch,Local,134900,47462,134900,142000,4,51.930008,-10.251527,GAA,Gaelic Games,Euro,35.18%,35.18%,33.42%
2018,Offaly,Rhode GAA,Self-Propelled Mower & Ball-Stops Field 3,Local,53350,22334,53350,78350,-6,53.2526875530618,-7.6091055078125,GAA,Gaelic Games,Euro,41.86%,41.86%,28.51%
2018,Tipperary,Rockwell Rovers GAA Club,Development of community walkway and outdoor gym,Local,67091.6,25122,67091,75091.6,2,52.4421210212906,-7.88169784216495,GAA,Gaelic Games,Euro,37.44%,37.44%,33.46%
2018,Westmeath,Rosemount GAA,Provision of Gymnasium and necessary equipment,Local,100579,37869,100579,125579,1,53.4284505256543,-7.6432162035278,GAA,Gaelic Games,Euro,37.65%,37.65%,30.16%
2018,Clare,Ruan GAA Club,Install Gym Equipment & Security Fencing,Local,20000,10883,20000,30461.79,-9,52.932779,-8.98813900000005,GAA,Gaelic Games,Euro,54.42%,54.42%,35.73%
2018,Kildare,Sallins Gaa,***lights upgrade and provision og dugouts,Local,50701.88,16414,50701,53370.4,20,53.2501751542227,-6.66289687156677,GAA,Gaelic Games,Euro,32.37%,32.37%,30.75%
2018,Galway,Scoil na bhForbacha,Páirc Uileaimseartha Scoil na bhForbacha,Local,40000,15949,40000,45000,6,53.24888035,-9.20555178760151,GAA,Gaelic Games,Euro,39.87%,39.87%,35.44%
2018,Westmeath,Scoil na gCeithre Máistrí,Hurling in Athlone,Local,39675,14080,39675,71675,6,53.3708376109814,-7.9277090234375,GAA,Gaelic Games,Euro,35.49%,35.49%,19.64%
2018,Kerry,Scoil Phobail Sliabh Luachra,Refurbishment of school sports facilities,Local,149765.5,47046,149766,178765.5,-5,52.0726625660811,-9.23670172691345,GAA,Gaelic Games,Euro,31.41%,31.41%,26.32%
2018,Galway,Sean McDiarmada GAA Club (Craughwell),Artificial Sport Playing Pitch at Training Grounds,Local,107978,36753,107978,187978,15,53.2349394427605,-8.74983787536621,GAA,Gaelic Games,Euro,34.04%,34.04%,19.55%
2018,Leitrim,Sean O'Heslins GAA,R *Floodlighting to Ballinamore GAA,Local,133881,47206,133881,178508,-14,54.0596271814904,-7.7942419052124,GAA,Gaelic Games,Euro,35.26%,35.26%,26.44%
2018,Offaly,Seir Kieran GAA Club,Seir Kieran Walking/Jogging Track,Local,20000,7528,20000,24856.5,-1,53.0739809655655,-7.79953122138977,GAA,Gaelic Games,Euro,37.64%,37.64%,30.29%
2018,Laois,Shanahoe GAA Club,"Natural pitch improvements, walking track and fencing",Local,75073.86,30122,75073,87031.8,1,52.9082823873933,-7.40676379952799,GAA,Gaelic Games,Euro,40.12%,40.12%,34.61%
2018,Offaly,Shannonbridge GAA Club,Shannonbridge GAA facilities Development,Local,145454,72727,145454,153110.5,-8,53.2666759922058,-8.00401210784912,GAA,Gaelic Games,Euro,50.00%,50.00%,47.50%
2018,Offaly,Shinrone NS,A wheelchair-friendly all-weather playing surface,Local,53587.5,26794,53587,59587.5,-12,52.985589,-7.920703,GAA,Gaelic Games,Euro,50.00%,50.00%,44.97%
2018,Clare,Sixmilebridge GAA Club,Sixmilebridge Gaa Outdoor Astro & Hurling Wall,Local,84454.22,41283,84454.22,104908.06,-15,52.741340226167,-8.78165392923006,GAA,Gaelic Games,Euro,48.88%,48.88%,39.35%
2018,Kerry,Skellig Rangers GAA Club,Phase 2-Redevelopment of Grounds & Facilities,Local,50000,13351,50000,53005.43,-6,51.8796205499826,-10.3700610672921,GAA,Gaelic Games,Euro,26.70%,26.70%,25.19%
2018,Meath,Skryne Gaelic Football Club,!Fit-out of Existing Machinery Storage Area as Gym,Local,20763.18,7203,20763,29870,0,53.5834165,-6.54771979999998,GAA,Gaelic Games,Euro,34.69%,34.69%,24.11%
2018,Tipperary,Sologhead GAA Club,Hurling wall and astro surface with lights,Local,75247,27060,75247,90247,-8,52.5108297422714,-8.21287509260185,GAA,Gaelic Games,Euro,35.96%,35.96%,29.98%
2018,Kerry,Spa GAA Club,Pitch perimeter security fencing.,Local,50000,13194,50000,77293.5,-1,52.0697134442995,-9.46785986423492,GAA,Gaelic Games,Euro,26.39%,26.39%,17.07%
2018,Roscommon,St Aidans GAA Football Club,***St Aidans GAA Community Sports Facility,Local,92352.67,55832,92352,117352.67,-7,53.4701622793607,-8.27255487442017,GAA,Gaelic Games,Euro,60.46%,60.46%,47.58%
2018,Wexford,St Anne's Rathangan GAA club,Outdoor gym equipment and electronic score board,Local,19000,6358,19000,24225.1,-4,52.2348436852206,-6.6157865524292,GAA,Gaelic Games,Euro,33.46%,33.46%,26.25%
2018,Roscommon,St Croans GAA club,***Lighting facilities and grass mowing equipment,Local,32500,16134,32500,34297.5,-2,53.7218850546439,-8.38274002075195,GAA,Gaelic Games,Euro,49.64%,49.64%,47.04%
2018,Roscommon,St Dominics Parks Committee,R*St Dominics GAA Main Pitch Upgrade,Local,118000,52779,118000,150000,13,53.5721993104816,-8.07629227638245,GAA,Gaelic Games,Euro,44.73%,44.73%,35.19%
2018,Dublin,St Finians GAA,2018 - New Mower Funding + Sports Equipment.,Local,60000,54872,60000,65472.56,-4,53.3020821927728,-6.48592472076416,GAA,Gaelic Games,Euro,91.45%,91.45%,83.81%
2018,Galway,St Joseph's Park Community Association,INSTALL ARTIFICIAL PITCH,Local,140646.78,35328,93147,156274.22,-9,53.4910943833664,-10.0166743077772,GAA,Gaelic Games,Euro,25.12%,37.93%,22.61%
2018,Kildare,St Kevins GAA Club,Pitch Infrastructure and Walkway,Local,85000,36090,85000,145788,6,53.33151,-6.75955,GAA,Gaelic Games,Euro,42.46%,42.46%,24.76%
2018,Limerick,St Kieran's GAA Club,*Pitch and equipment upgrade,Local,115268,45630,115268,125268,6,52.5292505990687,-9.01381015777588,GAA,Gaelic Games,Euro,39.59%,39.59%,36.43%
2018,Kildare,St Laurences Gaelic Club,Club Grounds Development,Local,94519.51,40132,94519,113019.51,6,53.0424515400386,-6.85851573944092,GAA,Gaelic Games,Euro,42.46%,42.46%,35.51%
2018,Laois,St Lazarians Abbeyleix GAA,Abbeyleix Community Walking Track,Local,48200,20076,48200,54700,-1,52.9123181318119,-7.35345258517032,GAA,Gaelic Games,Euro,41.65%,41.65%,36.70%
2018,Monaghan,St Macartan's College,Developing a Regional 60 x 30 Handball Centre,Local,25000,8543,25000,35000,0,54.2639207289513,-6.95627689361572,GAA,Gaelic Games,Euro,34.17%,34.17%,24.41%
2018,Donegal,St Mary GAA club,"Pitch refurb, disabled provision, perimeter fence",Local,57863,36539,57863,67863,-11,54.8580718869871,-7.67656803131104,GAA,Gaelic Games,Euro,63.15%,63.15%,53.84%
2018,Kerry,St Marys Asdee GAA Club,Replace natural soil pitch with sand based pitch.,Local,56282,18387,56282,82282,-1,52.5398025044845,-9.55098850803381,GAA,Gaelic Games,Euro,32.67%,32.67%,22.35%
2018,Kildare,St Marys GAA Club Leixlip,Glen Easton Project: Phase 2,Local,146760,83343,146760,171470,-13,53.3641564533851,-6.5210620565033,GAA,Gaelic Games,Euro,56.79%,56.79%,48.61%
2018,Meath,St Michaels G.F.C.,St Michaels GFC Deerpark Development Phase 3,Local,88058.08,31737,88058,101717.14,-3,53.7682385232357,-6.83892763481549,GAA,Gaelic Games,Euro,36.04%,36.04%,31.20%
2018,Cork,St Michael's GFC,"Purchase of goal posts, nets and goalposts fencing",Local,31489.8,16033,31490,33147.8,-17,51.8894712357202,-8.39408040046692,GAA,Gaelic Games,Euro,50.91%,50.91%,48.37%
2018,Sligo,St Patricks GAA (Sligo),Installation of Spectator Stand,Local,2200,1826,2200,3000,0,54.2386476551073,-8.67851257324219,GAA,Gaelic Games,Euro,83.00%,83.00%,60.87%
2018,Limerick,St Patrick's GAA Club (Limerick),Dressing Rooms Redevelopment,Local,91980.96,35983,91981,100447.5,-2,52.6683882476796,-8.59678566455841,GAA,Gaelic Games,Euro,39.12%,39.12%,35.82%
2018,Carlow,ST PATRICKS GAA CLUB (TULLOW),"Refurbishment dressing rooms,showers and toilets",Local,90000,37508,90000,95137.97,1,52.8068071351864,-6.74446860977173,GAA,Gaelic Games,Euro,41.68%,41.68%,39.42%
2018,Wicklow,St Patricks GAA Club Kilcoole,Floodlighting works,Local,127066,46101,127066,153066,16,53.0946495083297,-6.07079386711121,GAA,Gaelic Games,Euro,36.28%,36.28%,30.12%
2018,Monaghan,St Patricks GAA Tyholland,Construction of new fencing and footpaths.,Local,117158.75,41197,108256,142158.75,1,54.268382969227,-6.91922555558631,GAA,Gaelic Games,Euro,35.16%,38.06%,28.98%
2018,Roscommon,St Ronans GAA Club,Fencing for new pitch,Local,17126,10270,17126,20126,-12,54.0723626546,-8.20109350932989,GAA,Gaelic Games,Euro,59.97%,59.97%,51.03%
2018,Offaly,St Rynagh's Hurling Club,Enlargement of 2 Dressing-Rooms & Indoor Gym,Local,140000,40327,140000,192905,-5,53.188589,-7.976632,GAA,Gaelic Games,Euro,28.81%,28.81%,20.91%
2018,Kerry,St Senans GAA,Renovation of dressing rooms and replace goalposts,Local,34016.76,11327,34017,43960.82,-3,52.3959785280257,-9.51559256347309,GAA,Gaelic Games,Euro,33.30%,33.30%,25.77%
2018,Limerick,St Senan's GAA Club,Additional Playing Pitch for training/matches,Local,20000,10059,20000,25000,-10,52.6075954533565,-9.10437226295471,GAA,Gaelic Games,Euro,50.30%,50.30%,40.24%
2018,Dublin,St Sylvesters GAA Club,2018 - Floodlighting on Main Pitch in Broomfield,Local,103355,58252,103355,133300,11,53.4387865755854,-6.15099901982308,GAA,Gaelic Games,Euro,56.36%,56.36%,43.70%
2018,Louth,St. Fechins GAA Club,Pitch Drainage pitch no 3,Local,29913.89,12332,29913,49913.89,9,53.7360061474645,-6.30198955535889,GAA,Gaelic Games,Euro,41.22%,41.23%,24.71%
2018,Louth,St. Kevins GAA,"Flood Lights, Security Fencing, Mower, Goal Posts",Local,133786.12,52497,133786,148651.24,-1,53.8218851041896,-6.46869421005249,GAA,Gaelic Games,Euro,39.24%,39.24%,35.32%
2018,Kilkenny,St. Patrick's (Ballyragget) GAA Club,Improving sports facilities for children,Local,80000,35914,80000,121036.85,-14,52.781,-7.33439999999996,GAA,Gaelic Games,Euro,44.89%,44.89%,29.67%
2018,Wexford,St. Patrick's GAA Club Ballyoughter,Training Pitch Drainage,Local,34028,19154,34028,42534,-13,52.6145369615653,-6.42675518989563,GAA,Gaelic Games,Euro,56.29%,56.29%,45.03%
2018,Westmeath,St. Pauls Gaelic Football Club [Clonmellon],Upgrade of St. Pauls GFC facilities 2018,Local,113177.71,40164,113177,148858.38,-3,53.667255610986,-7.02216177621824,GAA,Gaelic Games,Euro,35.49%,35.49%,26.98%
2018,Clare,St. Senan's GAA Kilkee,Kilkee GAA Club Gym Facility,Local,100000,53033,100000,119172,-8,52.6784680314145,-9.64045744085593,GAA,Gaelic Games,Euro,53.03%,53.03%,44.50%
2018,Waterford,Stradbally GAA Club,New Pitch Development-Phase 2,Local,111420.82,45739,111421,161420.82,-1,52.1335670680925,-7.4556827545166,GAA,Gaelic Games,Euro,41.05%,41.05%,28.34%
2018,Roscommon,Strokestown GAA Club,Erection of security fencing,Local,32298,14764,32298,36298,-5,53.778445486227,-8.11251005406382,GAA,Gaelic Games,Euro,45.71%,45.71%,40.67%
