record_id,constituency,local_authority,register_reference,address_or_description,description,eircode,latitude,longitude,site_count,location_category,location_source,location_precision,source_x,source_y,source_coordinate_system,source_geometry_type,date_entered,valuation,source_url,source_date,retrieved_date,source_format,acquisition_method,extraction_quality
IE-DS-62cd89d5bffb0a,Cavan-Monaghan,Monaghan County Council,DSN 19/24,"Scotshouse Rd, Newbliss, Co. Monaghan",,H18 FH21,54.157796,-7.1418204,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,656052,823541,EPSG:2157,,2024-06-24,110000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-64b106ac392f01,Cavan-Monaghan,Monaghan County Council,DSN 22/24,"Newtownbutler Rd, Clones, Co. Monaghan",,H23 YE20,54.1802146,-7.2392141,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,649664,825963,EPSG:2157,,2024-06-24,110000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-cca1b1638190e1,Cavan-Monaghan,Monaghan County Council,DSN 25/24,"Main Street, Ballybay, Co. Monaghan",,A75 Y193,54.1277965,-6.9023855,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,671742,820419,EPSG:2157,,2025-09-15,150000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-61c1b569fffda4,Cavan-Monaghan,Monaghan County Council,DSN 26/24,"85 Main Street Ballybay, Co. Monaghan",,A75 RK07,54.1272453,-6.9020481,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,671765,820358,EPSG:2157,,2024-07-04,65000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-181aecf29f2d84,Cavan-Monaghan,Monaghan County Council,DSN 27/24,"Muckno St, Castleblayney, Co. Monaghan",,A75 CP58,54.1219893,-6.7346428,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682717,819956,EPSG:2157,,2024-07-03,90000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-5e7400f9d4b944,Cavan-Monaghan,Monaghan County Council,DSN 28/24,"Muckno St, Castleblayney, Co. Monaghan",,A75 DT10,54.1219265,-6.73466,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682716,819949,EPSG:2157,,2024-09-04,95000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-7d2770ddd288b2,Cavan-Monaghan,Monaghan County Council,DSN 32/24,"Main Street Ballybay, Co Monaghan",,,54.1273749,-6.9024731,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,671737,820372,EPSG:2157,,2025-09-15,70000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-69f3b54b88deaa,Cavan-Monaghan,Monaghan County Council,DSN 34/24,"Main Street Ballybay, Co Monaghan",,A75 AY17,54.127338,-6.902367,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,671744,820368,EPSG:2157,,2025-09-15,70000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-d382a6673a2a12,Cavan-Monaghan,Monaghan County Council,DSN 36/24,"35 O’Neill Park, Clones, Co. Monaghan",,H23 RY67,54.1848213,-7.2358815,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,649876,826478,EPSG:2157,,2024-10-01,45000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-a84334f402545d,Cavan-Monaghan,Monaghan County Council,DSN 37/24,"55 O’Neill Pk, Clones, Co. Monaghan",,H23 WV07,54.1843276,-7.237392,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,649778,826422,EPSG:2157,,2025-07-01,70000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-1654c0dfa16c01,Cavan-Monaghan,Monaghan County Council,DSN 40/24,"13 Legar Cresent, Clones, Co. Monaghan",,H23 VY74,54.1770963,-7.2278902,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,650407,825624,EPSG:2157,,2025-09-18,70000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-0ad9d33bbebfc9,Cavan-Monaghan,Monaghan County Council,DSN 41/24,"Fitzpatrick Square, Newtownbutler Road, Clones, Co Monaghan",,H23 TF30,54.1812162,-7.235611,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,649898,826077,EPSG:2157,,2024-07-04,180000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-fb7eddbb0b1609,Cavan-Monaghan,Monaghan County Council,DSN 46/24,"Main St, Ballybay, Co. Monaghan",,A75 X584,54.1281718,-6.9031406,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,671692,820460,EPSG:2157,,2024-09-17,65000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-a54432c13ce296,Cavan-Monaghan,Monaghan County Council,DSN 49/24,"24 – 26 Main Street Carrickmacross, Co Monaghan",,A81 PH60,53.9755269,-6.7185662,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,684063,803677,EPSG:2157,,2025-09-25,225000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-f16d16f16af2d9,Cavan-Monaghan,Monaghan County Council,DSN 53/24,"Market Sq, Castleblayney, Co. Monaghan (Residential Building)",,A75 VY98,54.1204214,-6.7333902,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682802,819783,EPSG:2157,,2024-07-03,60000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-49dd6491929677,Cavan-Monaghan,Monaghan County Council,DSN 54/24,"Muckno St, Castleblayney, Co. Monaghan (Commercial Building)",,A75 VY98,54.1204757,-6.7334192,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682800,819789,EPSG:2157,,2024-07-03,40000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-8bd3c27d822b8e,Cavan-Monaghan,Monaghan County Council,DSN 55/24,"5 Muckno Street, Castleblayney, Co. Monaghan",,A75 WR80,54.1226359,-6.7346078,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682718,820028,EPSG:2157,,2025-07-29,90000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-2372ef700b147b,Cavan-Monaghan,Monaghan County Council,DSN 56/24,"Muckno Street, Castleblayney, Co. Monaghan",,A75 V184,54.1228836,-6.7342331,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682742,820056,EPSG:2157,,2024-08-28,200000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-e82f60665303f0,Cavan-Monaghan,Monaghan County Council,DSN 59/24,"14A O'Neill St, Carrickmacross, Co. Monaghan",,A81 W104,53.9756424,-6.7176023,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,684126,803691,EPSG:2157,,2024-09-04,120000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-c86c4d791c8ce5,Cavan-Monaghan,Monaghan County Council,DSN 61/24,"11 McCurtain St, Clones, Co. Monaghan",,H23 DC97,54.1778121,-7.2316144,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,650163,825701,EPSG:2157,,2024-09-18,100000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-ee88a27d67ed34,Cavan-Monaghan,Monaghan County Council,DSN 62/24,"31 Park Street, Monaghan, Co. Monaghan,",,H18 KX53,54.2468652,-6.9729547,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,666937,833600,EPSG:2157,,2025-09-30,100000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-dbf09af922d49e,Cavan-Monaghan,Monaghan County Council,DSN 63/24,"1-6 Ascaill Rois, Magheraboy Rd, Carrickmacross, Co. Monaghan",,,53.9674406,-6.7204147,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,683958,802775,EPSG:2157,,2026-02-20,35000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-aded376f7356fa,Cavan-Monaghan,Monaghan County Council,DSN 65/24,"26 Emmet Street, Carrickmacross, Co. Monaghan,",,A81 NF72,53.9746569,-6.7153612,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,684275,803584,EPSG:2157,,2024-08-28,60000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-3384e2f9065962,Cavan-Monaghan,Monaghan County Council,DSN 71/24,"Assembly Rooms, Dawson St, Monaghan",,,54.2470539,-6.9708479,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,667074,833623,EPSG:2157,,2024-07-10,325000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-8275682583459f,Cavan-Monaghan,Monaghan County Council,DSN 72/24,"117 Lower Main St, Ballybay, Co. Monaghan",,A75 CV44,54.1260669,-6.9009318,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,671840,820228,EPSG:2157,,2024-07-04,75000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-8e8dca918769af,Cavan-Monaghan,Monaghan County Council,DSN 73/24,"15 Dublin St, Monaghan",,H18 CV67,54.2478302,-6.9670539,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,667320,833713,EPSG:2157,,2024-07-11,312000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-da78ff94d499cb,Cavan-Monaghan,Monaghan County Council,DSN 82/24,"105 Main St Lwr, Ballybay, Co. Monaghan",,A75 KH22,54.1266268,-6.9012383,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,671819,820290,EPSG:2157,,2024-09-11,80000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-cb7e35b08f2abf,Cavan-Monaghan,Monaghan County Council,DSN 85/24,"103 Main St Lwr, Ballybay, Co. Monaghan",,A75 FP95,54.1266717,-6.9012371,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,671819,820295,EPSG:2157,,2024-09-11,100000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-038854d0e4e360,Cavan-Monaghan,Monaghan County Council,DSN 89/24,"Garda Station, Smithborough, Co. Monaghan",,H18 FD26,54.2214078,-7.0975503,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,658853,830656,EPSG:2157,,2025-11-03,250000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-c258ec6ad5f5ac,Cavan-Monaghan,Monaghan County Council,DSN 92/24,"Church Street, Castleblayney Co. Monaghan",,,54.1182877,-6.7338683,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682775,819545,EPSG:2157,,2026-02-17,230000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-b4df233ef2cc8a,Cavan-Monaghan,Monaghan County Council,DSN 93/24,"Coolshannagh, Monaghan",,,54.2573976,-6.959417,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,667802,834785,EPSG:2157,,2025-10-10,75000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-30d8e7effe652a,Cavan-Monaghan,Monaghan County Council,DSN 95/24,"Ivy Lane, Carrickmacross, Co. Monaghan",,A81 D997,53.9763068,-6.7200668,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,683963,803762,EPSG:2157,,2025-07-08,100000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-6abcb2e6dad684,Cavan-Monaghan,Monaghan County Council,DSN 96/24,"Ivy Lane, Carrickmacross, Co. Monaghan",,A81 KO98,53.976206,-6.7198869,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,683975,803751,EPSG:2157,,2024-10-08,130000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-b16e4a15ea103c,Cavan-Monaghan,Monaghan County Council,DSN 98/24,"Abbey Lane, Clones, Co. Monaghan",,,54.1778874,-7.2307399,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,650220,825710,EPSG:2157,,2024-10-21,70000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-78b8d606e673af,Cavan-Monaghan,Monaghan County Council,DSN 103/24,"Church Street, Castleblayney, Co. Monaghan",,,54.1187672,-6.734175,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682754,819598,EPSG:2157,,2024-09-11,50000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-a26ba7b3c6c852,Cavan-Monaghan,Monaghan County Council,DSN 104/24,"Market Sq, Castleblayney, Co. Monaghan",,A75 YA07,54.1206998,-6.7342231,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682747,819813,EPSG:2157,,2024-09-11,85000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-1ab40a0f9d0795,Cavan-Monaghan,Monaghan County Council,DSN 105/24,"Muckno St, Castleblayney, Co. Monaghan",,A75 KN60,54.1211581,-6.7342245,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682746,819864,EPSG:2157,,2024-10-08,65000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-da351980e8298e,Cavan-Monaghan,Monaghan County Council,DSN 107/24,"Paragon Site, Fermanagh St, Clones, Co. Monaghan",,,54.1799112,-7.232464,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,650105,825934,EPSG:2157,,2025-07-07,75000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-2ada471c26078c,Cavan-Monaghan,Monaghan County Council,DSN 108/24,"The Diamond, Clones, Co. Monaghan",,H23 DY72,54.1790847,-7.2310853,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,650196,825843,EPSG:2157,,2024-09-18,130000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-b7264d65f1f2ae,Cavan-Monaghan,Monaghan County Council,DSN 109/24,"Lands at Liseggerton, Clones, Co. Monaghan",,,54.1893131,-7.2399663,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,649604,826975,EPSG:2157,,2025-07-15,100000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-0797f67a4cdafb,Cavan-Monaghan,Monaghan County Council,DSN 111/24,"Farmyard, O’Duffy Street, Clones, Co. Monaghan",,,54.1780398,-7.2292819,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,650315,825728,EPSG:2157,,2025-09-23,100000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
